Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Australia	AUS	0.48610706	0.586093851	2.455677492	2.746339175	3.215508162	2.733969745	3.218078038	3.469901652	3.997042799	5.794624888	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Austria	AUT	2.284160987	2.668938103	8.29320923	9.956557848	9.829563062	9.50463696	9.755199976	10.67413926	10.82720989	13.05863758	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Azerbaijan	AZE	0	0	0	0	0	0.010599958	0.005344735	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Bahamas, The"	BHS	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bahrain	BHR	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bangladesh	BGD	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Belarus	BLR	0	0	0.0094307	0.047126834	0.097009815	0.200816434	0.243587907	0.298136646	0.327932725	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Belgium	BEL	0.411142093	0.705544078	3.074168919	3.538377168	4.79523348	5.69179028	6.593148756	9.191308646	12.35186929	13.03647354	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Benin	BEN	0	0	2.597402597	1.363636364	1.310043668	0.78125	0.666666667	0.64516129	0.613496933	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bolivia	BOL	1.384083045	1.417525773	1.358490566	1.046389955	1.495616297	1.503022382	3.656254498	3.615459205	3.054431536	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bosnia and Herzegovina	BIH	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Botswana	BWA	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Brazil	BRA	1.73188344	2.248717434	3.567536373	4.194120145	4.46026169	5.114551801	6.528807841	6.570482382	7.29217386	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Brunei Darussalam	BRN	0	0	0	0	0	0	0	0.053691275	0.050890585	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Bulgaria	BGR	0	0	0.043954112	0.109462701	0.309528082	0.585167882	1.590716474	2.035063871	4.510616372	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cambodia	KHM	..	0.223214286	1.445578231	1.20886501	1.284651792	1.671974522	2.3138833	2.184235518	1.60390516	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cameroon	CMR	0	0	12.59302781	1.449551783	1.355395177	1.227736469	1.00016952	1.003454516	1.015550619	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Canada	CAN	0.820262177	1.400933956	1.833673964	1.817404454	1.720995388	2.365167328	2.972890912	3.056659027	3.262929227	3.206208732	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Chile	CHL	5.24167211	2.347921553	2.599421547	4.623220359	5.227455447	7.168736208	4.267465334	7.625583979	7.545411535	7.386476963	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	China	CHN	0.000643911	0.225476816	0.386748321	0.477292195	0.856464509	1.283888024	1.673328452	2.223219766	2.732261375	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Colombia	COL	0.753637539	1.150144928	1.102948015	1.052078806	1.056526869	1.048137325	4.133010232	3.343988198	3.221200892	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Comoros	COM	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Congo, Dem. Rep."	ZAR	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Congo, Rep."	COG	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Costa Rica	CRI	0	16.99667582	17.97171438	17.22651934	14.89182058	17.55987542	17.52921536	18.66164955	20.74692875	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cote d'Ivoire	CIV	0	0	1.980548187	2.042266027	2.034482759	1.226366888	1.156747695	1.049352353	0.940706956	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Croatia	HRV	0.126538594	0.00935979	0.24378352	0.3559308	0.499345121	0.622488378	1.22865919	2.392076247	4.088504089	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cuba	CUB	9.64456869	6.279936136	2.465237719	2.360417612	3.190225691	3.073192737	2.684370869	2.668918919	3.130425347	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Curacao	CUW	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Cyprus	CYP	0	0	0.021496131	0.061588996	0.295333727	0.594439118	1.371664788	3.611280179	5.448378206	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Czech Republic	CZE	0	0.711826748	1.159538097	1.505172964	2.052521463	2.723478218	3.648659736	6.084503799	6.835402225	7.560197273	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Denmark	DNK	3.067508275	15.37181372	20.12233891	26.1394852	27.50163863	27.60629965	31.9283619	40.210604	48.22794285	45.63777797	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Djibouti	DJI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Dominica	DMA	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Dominican Republic	DOM	0.676041103	0.445069103	0.202020202	0.25785769	0.1966235	0.194701342	0.189146882	0.169875425	0.176824237	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Ecuador	ECU	0	0	1.547921968	1.27742803	1.168596622	1.285775769	1.437266636	1.454138702	1.304328796	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Egypt, Arab Rep."	EGY	0	0.175319606	0.533763117	0.664114634	0.696733822	0.815107914	1.160794572	1.109868747	0.910783383	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	El Salvador	SLV	18.8908927	23.27509624	22.68788683	26.2777491	28.36796247	30.31767956	30.21390374	31.30599586	32.56051824	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Equatorial Guinea	GNQ	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Eritrea	ERI	..	0.476190476	0.743494424	0.694444444	0.696864111	0.677966102	0.643086817	0.59347181	0.557103064	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Estonia	EST	0	0.152707624	1.191944102	1.017227235	1.597202533	5.797926871	7.844800987	8.911812611	11.99130943	8.938379354	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Ethiopia	ETH	0	0.298685783	0	0	0.370664549	0.601202405	0.361445783	0.12684319	0.671641791	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Faeroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Fiji	FJI	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Finland	FIN	9.481950089	12.44854791	13.31454053	12.47430674	13.75734487	12.48646998	13.95348837	15.92928784	16.58972429	17.02601706	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	France	FRA	0.458772771	0.572604539	1.058257767	1.474485446	1.776898562	2.362865221	2.784422543	3.531261425	4.404027909	4.669248416	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	French Polynesia	PYF	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Gabon	GAB	0.306748466	0.532319392	0.481347774	0.458452722	0.433839479	0.482573727	0.454775139	0.434782609	0.409649522	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Gambia, The"	GMB	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Georgia	GEO	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Germany	DEU	0.304723674	2.404038743	8.16776588	10.60797063	11.48567958	12.8614511	13.39437173	17.48486377	19.53007027	20.8965333	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Ghana	GHA	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Greece	GRC	0.005751258	0.844174076	3.014340551	3.194016999	3.875254323	4.601106492	5.337563408	6.983032515	9.458458804	12.21800931	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Greenland	GRL	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Grenada	GRD	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Guam	GUM	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Guatemala	GTM	13.03751144	10.01984127	11.51114377	13.00822293	13.259922	16.59113518	20.56673788	18.95218386	19.51763706	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Guinea	GIN	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Guinea-Bissau	GNB	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Guyana	GUY	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Haiti	HTI	2.847571189	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Honduras	HND	0	0.027382256	2.370617696	2.651933702	3.008092839	2.535849057	2.360926664	4.106919115	7.032793362	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Hong Kong SAR, China"	HKG	0	0	0.002589533	0.002567262	0.002631995	0.002581844	0.242263207	0.204551266	0.205999743	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Hungary	HUN	0.059783373	0.184706317	3.644831144	4.186686687	5.356652092	7.427314248	7.578068556	6.908818053	7.033824805	8.269833416	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Iceland	ISL	6.651884701	17.217595	26.51560926	29.8906237	24.52177081	27.04645361	26.17386717	27.31973738	29.682603	28.97990726	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	India	IND	0.0109315	0.520284787	1.984145446	2.338376056	2.741658857	3.326494437	3.478093068	3.954715506	4.462146165	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Indonesia	IDN	3.44384241	5.223680686	4.998505678	4.918626938	5.555001562	5.970777502	5.568774811	5.21165002	4.898032109	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	"Iran, Islamic Rep."	IRN	0	0.030485544	0.06487373	0.07010285	0.091362513	0.102543253	0.074261995	0.099561762	0.090452894	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Iraq	IRQ	0	0	0	0	0	0	0	0	0	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Ireland	IRL	0	1.432011152	6.457442101	7.63761715	8.756854353	11.4672008	11.01846966	17.17384974	16.25273923	19.29483188	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Isle of Man	IMY	..	..	..	..	..	..	..	..	..	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Israel	ISR	0	0	0.019779263	0.018590125	0.028069191	0.136343805	0.237237801	0.455771712	0.770963546	1.319366704	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Italy	ITA	1.538374924	2.474513988	4.433033248	4.833853521	5.275160593	6.977276511	8.652024607	12.35290205	16.93519633	18.87526613	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Jamaica	JAM	3.986981286	3.103239479	1.726214372	2.301534356	2.40850059	4.183719873	4.166666667	5.245075584	5.26069675	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Japan	JPN	1.386332246	1.608604135	2.360489343	2.416274468	2.493089216	2.590019072	3.820492075	4.282813985	4.642224401	4.802276798	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Jordan	JOR	0.027487631	0.040677966	0.080935252	0.099992308	0.086717734	0.070067265	0.081207282	0.075100703	0.054229935	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Kazakhstan	KAZ	0	0	0	0	0	0	0	0	0.003289221	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Kenya	KEN	16.29057187	17.76347163	20.5318491	20.04801921	22.08271787	24.3231441	23.8234902	23.30233151	23.29312425	..	..	..
"Electricity production from renewable sources, excluding hydroelectric (% of total)"	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..
